origin,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,time_hour
JFK,2023,1,12,6,None,None,None,40.0,5.7539,6.621473041999999,None,None,10.0,1673532000.0
JFK,2023,1,12,7,None,None,None,60.0,5.7539,6.621473041999999,None,None,10.0,1673535600.0
JFK,2023,1,12,8,None,None,None,70.0,5.7539,6.621473041999999,None,None,10.0,1673539200.0
JFK,2023,1,12,9,None,None,None,80.0,8.05546,9.2700622588,None,None,10.0,1673542800.0
JFK,2023,1,12,10,None,None,None,80.0,8.05546,9.2700622588,None,None,10.0,1673546400.0
JFK,2023,1,12,11,None,None,None,90.0,10.357019999999999,11.918651475599997,None,None,10.0,1673550000.0
JFK,2023,1,12,12,None,None,None,80.0,8.05546,9.2700622588,0.01,None,10.0,1673553600.0
JFK,2023,1,12,13,None,None,None,0.0,0.0,0.0,None,None,5.0,1673557200.0
JFK,2023,1,12,14,None,None,None,100.0,8.05546,9.2700622588,None,None,8.0,1673560800.0
JFK,2023,1,12,15,None,None,None,90.0,8.05546,9.2700622588,None,None,10.0,1673564400.0
JFK,2023,1,12,16,None,None,None,100.0,8.05546,9.2700622588,None,None,10.0,1673568000.0
JFK,2023,1,12,17,None,None,None,100.0,11.5078,13.242946083999998,None,None,10.0,1673571600.0
JFK,2023,1,12,18,None,None,None,110.0,10.357019999999999,11.918651475599997,None,None,10.0,1673575200.0
JFK,2023,1,12,19,None,None,None,110.0,10.357019999999999,11.918651475599997,None,None,10.0,1673578800.0
JFK,2023,1,12,20,None,None,None,110.0,11.5078,13.242946083999998,None,None,10.0,1673582400.0
JFK,2023,1,12,21,None,None,None,130.0,19.56326,22.5130083428,None,None,10.0,1673586000.0
JFK,2023,1,12,22,None,None,None,130.0,18.41248,21.188713734399997,None,None,10.0,1673589600.0
JFK,2023,1,12,23,None,None,None,130.0,16.11092,18.5401245176,0.01,None,4.0,1673593200.0
JFK,2023,1,13,0,None,None,None,160.0,17.261699999999998,19.864419125999994,None,None,6.0,1673596800.0
JFK,2023,1,13,1,None,None,None,None,20.714039999999997,23.837302951199995,None,None,8.0,1673600400.0
JFK,2023,1,13,2,None,None,None,170.0,18.41248,21.188713734399997,None,None,5.0,1673604000.0
JFK,2023,1,13,3,None,None,None,170.0,20.714039999999997,23.837302951199995,None,None,4.0,1673607600.0
JFK,2023,1,13,4,None,None,None,170.0,18.41248,21.188713734399997,None,None,5.0,1673611200.0
JFK,2023,1,13,5,None,None,None,180.0,23.0156,26.485892167999996,None,None,7.0,1673614800.0
JFK,2023,1,13,6,None,None,None,190.0,25.317159999999998,29.134481384799994,None,None,7.0,1673618400.0
JFK,2023,1,13,7,None,None,None,180.0,23.0156,26.485892167999996,None,None,5.0,1673622000.0
JFK,2023,1,13,8,None,None,None,180.0,25.317159999999998,29.134481384799994,None,None,6.0,1673625600.0
JFK,2023,1,13,9,None,None,None,180.0,23.0156,26.485892167999996,None,None,6.0,1673629200.0
JFK,2023,1,13,10,None,None,None,180.0,19.56326,22.5130083428,None,None,7.0,1673632800.0
JFK,2023,1,13,11,None,None,None,180.0,21.864819999999998,25.161597559599997,None,None,8.0,1673636400.0
JFK,2023,1,13,12,None,None,None,190.0,17.261699999999998,19.864419125999994,None,None,6.0,1673640000.0
JFK,2023,1,13,13,None,None,None,180.0,16.11092,18.5401245176,None,None,6.0,1673643600.0
JFK,2023,1,13,14,None,None,None,190.0,16.11092,18.5401245176,None,None,8.0,1673647200.0
JFK,2023,1,13,15,None,None,None,180.0,12.658579999999999,14.567240692399997,None,None,8.0,1673650800.0
JFK,2023,1,13,16,None,None,None,190.0,12.658579999999999,14.567240692399997,None,None,9.0,1673654400.0
JFK,2023,1,13,17,None,None,None,190.0,12.658579999999999,14.567240692399997,None,None,9.0,1673658000.0
JFK,2023,1,13,18,None,None,None,240.0,12.658579999999999,14.567240692399997,None,None,10.0,1673661600.0
JFK,2023,1,13,19,None,None,None,None,14.960139999999999,17.215829909199996,None,None,10.0,1673665200.0
JFK,2023,1,13,20,None,None,None,310.0,16.11092,18.5401245176,None,None,10.0,1673668800.0
JFK,2023,1,13,21,None,None,None,320.0,18.41248,21.188713734399997,None,None,10.0,1673672400.0
JFK,2023,1,13,22,None,None,None,310.0,17.261699999999998,19.864419125999994,None,None,10.0,1673676000.0
JFK,2023,1,13,23,None,None,None,310.0,16.11092,18.5401245176,None,None,10.0,1673679600.0
JFK,2023,1,14,0,None,None,None,330.0,17.261699999999998,19.864419125999994,None,None,10.0,1673683200.0
JFK,2023,1,14,1,None,None,None,330.0,16.11092,18.5401245176,None,None,10.0,1673686800.0
JFK,2023,1,14,2,None,None,None,330.0,17.261699999999998,19.864419125999994,None,None,10.0,1673690400.0
JFK,2023,1,14,3,None,None,None,360.0,25.317159999999998,29.134481384799994,None,None,10.0,1673694000.0
JFK,2023,1,14,4,None,None,None,350.0,18.41248,21.188713734399997,None,None,10.0,1673697600.0
JFK,2023,1,14,5,None,None,None,350.0,20.714039999999997,23.837302951199995,None,None,10.0,1673701200.0
JFK,2023,1,14,6,None,None,None,360.0,20.714039999999997,23.837302951199995,None,None,10.0,1673704800.0
JFK,2023,1,14,7,None,None,None,350.0,25.317159999999998,29.134481384799994,None,None,10.0,1673708400.0
JFK,2023,1,14,8,None,None,None,340.0,19.56326,22.5130083428,None,None,10.0,1673712000.0
JFK,2023,1,14,9,None,None,None,340.0,20.714039999999997,23.837302951199995,None,None,10.0,1673715600.0
JFK,2023,1,14,10,None,None,None,340.0,24.166379999999997,27.810186776399995,None,None,4.0,1673719200.0
JFK,2023,1,14,11,None,None,None,350.0,25.317159999999998,29.134481384799994,None,None,10.0,1673722800.0
JFK,2023,1,14,12,None,None,None,350.0,23.0156,26.485892167999996,None,None,10.0,1673726400.0
JFK,2023,1,14,13,None,None,None,350.0,23.0156,26.485892167999996,None,None,6.0,1673730000.0
JFK,2023,1,14,14,None,None,None,340.0,23.0156,26.485892167999996,None,None,9.0,1673733600.0
JFK,2023,1,14,15,None,None,None,340.0,23.0156,26.485892167999996,None,None,10.0,1673737200.0
JFK,2023,1,14,16,None,None,None,350.0,19.56326,22.5130083428,None,None,10.0,1673740800.0
JFK,2023,1,14,17,None,None,None,None,19.56326,22.5130083428,None,None,10.0,1673744400.0
JFK,2023,1,14,18,None,None,None,330.0,25.317159999999998,29.134481384799994,None,None,10.0,1673748000.0
JFK,2023,1,14,19,None,None,None,350.0,25.317159999999998,29.134481384799994,None,None,10.0,1673751600.0
JFK,2023,1,14,20,None,None,None,340.0,25.317159999999998,29.134481384799994,None,None,10.0,1673755200.0
JFK,2023,1,14,21,None,None,None,350.0,21.864819999999998,25.161597559599997,None,None,10.0,1673758800.0
JFK,2023,1,14,22,None,None,None,None,25.317159999999998,29.134481384799994,None,None,10.0,1673762400.0
JFK,2023,1,14,23,None,None,None,350.0,21.864819999999998,25.161597559599997,None,None,10.0,1673766000.0
JFK,2023,1,15,0,None,None,None,350.0,19.56326,22.5130083428,None,None,10.0,1673769600.0
JFK,2023,1,15,1,None,None,None,350.0,25.317159999999998,29.134481384799994,None,None,10.0,1673773200.0
JFK,2023,1,15,2,None,None,None,350.0,26.46794,30.458775993199996,None,None,10.0,1673776800.0
JFK,2023,1,15,3,None,None,None,350.0,25.317159999999998,29.134481384799994,None,None,10.0,1673780400.0
JFK,2023,1,15,4,None,None,None,None,25.317159999999998,29.134481384799994,None,None,9.0,1673784000.0
JFK,2023,1,15,5,None,None,None,340.0,21.864819999999998,25.161597559599997,None,None,10.0,1673787600.0
JFK,2023,1,15,6,None,None,None,None,19.56326,22.5130083428,None,None,9.0,1673791200.0
JFK,2023,1,15,7,None,None,None,340.0,24.166379999999997,27.810186776399995,None,None,10.0,1673794800.0
JFK,2023,1,15,8,None,None,None,350.0,19.56326,22.5130083428,None,None,10.0,1673798400.0
JFK,2023,1,15,9,None,None,None,340.0,23.0156,26.485892167999996,None,None,10.0,1673802000.0
JFK,2023,1,15,10,None,None,None,350.0,21.864819999999998,25.161597559599997,None,None,10.0,1673805600.0
JFK,2023,1,15,11,None,None,None,350.0,25.317159999999998,29.134481384799994,None,None,10.0,1673809200.0
JFK,2023,1,15,12,None,None,None,350.0,25.317159999999998,29.134481384799994,None,None,10.0,1673812800.0
JFK,2023,1,15,13,None,None,None,350.0,24.166379999999997,27.810186776399995,None,None,10.0,1673816400.0
JFK,2023,1,15,14,None,None,None,350.0,25.317159999999998,29.134481384799994,None,None,10.0,1673820000.0
JFK,2023,1,15,15,None,None,None,350.0,25.317159999999998,29.134481384799994,None,None,10.0,1673823600.0
JFK,2023,1,15,16,None,None,None,340.0,20.714039999999997,23.837302951199995,None,None,10.0,1673827200.0
JFK,2023,1,15,17,None,None,None,330.0,21.864819999999998,25.161597559599997,None,None,10.0,1673830800.0
JFK,2023,1,15,18,None,None,None,350.0,21.864819999999998,25.161597559599997,None,None,10.0,1673834400.0
JFK,2023,1,15,19,None,None,None,330.0,25.317159999999998,29.134481384799994,None,None,10.0,1673838000.0
JFK,2023,1,15,20,None,None,None,340.0,24.166379999999997,27.810186776399995,None,None,10.0,1673841600.0
JFK,2023,1,15,21,None,None,None,340.0,23.0156,26.485892167999996,None,None,10.0,1673845200.0
JFK,2023,1,15,22,None,None,None,350.0,19.56326,22.5130083428,None,None,10.0,1673848800.0
JFK,2023,1,15,23,None,None,None,350.0,25.317159999999998,29.134481384799994,None,None,10.0,1673852400.0
JFK,2023,1,16,0,None,None,None,340.0,20.714039999999997,23.837302951199995,None,None,10.0,1673856000.0
JFK,2023,1,16,1,None,None,None,350.0,20.714039999999997,23.837302951199995,None,None,10.0,1673859600.0
JFK,2023,1,16,2,None,None,None,350.0,25.317159999999998,29.134481384799994,None,None,10.0,1673863200.0
JFK,2023,1,16,3,None,None,None,350.0,18.41248,21.188713734399997,None,None,10.0,1673866800.0
JFK,2023,1,16,4,None,None,None,350.0,21.864819999999998,25.161597559599997,None,None,10.0,1673870400.0
JFK,2023,1,16,5,None,None,None,340.0,19.56326,22.5130083428,None,None,10.0,1673874000.0
JFK,2023,1,16,6,None,None,None,350.0,20.714039999999997,23.837302951199995,None,None,10.0,1673877600.0
JFK,2023,1,16,7,None,None,None,350.0,19.56326,22.5130083428,None,None,10.0,1673881200.0
JFK,2023,1,16,8,None,None,None,350.0,18.41248,21.188713734399997,None,None,10.0,1673884800.0
JFK,2023,1,16,9,None,None,None,350.0,16.11092,18.5401245176,None,None,10.0,1673888400.0
JFK,2023,1,16,10,None,None,None,330.0,18.41248,21.188713734399997,None,None,10.0,1673892000.0
JFK,2023,1,16,11,None,None,None,340.0,19.56326,22.5130083428,None,None,10.0,1673895600.0
JFK,2023,1,16,12,None,None,None,350.0,12.658579999999999,14.567240692399997,None,None,10.0,1673899200.0
JFK,2023,1,16,13,None,None,None,340.0,18.41248,21.188713734399997,None,None,10.0,1673902800.0
JFK,2023,1,16,14,None,None,None,320.0,17.261699999999998,19.864419125999994,None,None,10.0,1673906400.0
JFK,2023,1,16,15,None,None,None,340.0,23.0156,26.485892167999996,None,None,10.0,1673910000.0
JFK,2023,1,16,16,None,None,None,340.0,20.714039999999997,23.837302951199995,None,None,10.0,1673913600.0
JFK,2023,1,16,17,None,None,None,330.0,23.0156,26.485892167999996,None,None,10.0,1673917200.0
JFK,2023,1,16,18,None,None,None,310.0,17.261699999999998,19.864419125999994,None,None,10.0,1673920800.0
JFK,2023,1,16,19,None,None,None,320.0,21.864819999999998,25.161597559599997,None,None,10.0,1673924400.0
JFK,2023,1,16,20,None,None,None,330.0,14.960139999999999,17.215829909199996,None,None,10.0,1673928000.0
JFK,2023,1,16,21,None,None,None,300.0,12.658579999999999,14.567240692399997,None,None,10.0,1673931600.0
JFK,2023,1,16,22,None,None,None,300.0,11.5078,13.242946083999998,None,None,10.0,1673935200.0
JFK,2023,1,16,23,None,None,None,310.0,16.11092,18.5401245176,None,None,10.0,1673938800.0
JFK,2023,1,17,0,None,None,None,310.0,16.11092,18.5401245176,None,None,10.0,1673942400.0
JFK,2023,1,17,1,None,None,None,310.0,14.960139999999999,17.215829909199996,None,None,10.0,1673946000.0
JFK,2023,1,17,2,None,None,None,300.0,14.960139999999999,17.215829909199996,None,None,10.0,1673949600.0
JFK,2023,1,17,3,None,None,None,310.0,14.960139999999999,17.215829909199996,None,None,10.0,1673953200.0
JFK,2023,1,17,4,None,None,None,330.0,10.357019999999999,11.918651475599997,None,None,10.0,1673956800.0
JFK,2023,1,17,5,None,None,None,300.0,9.20624,10.594356867199998,None,None,10.0,1673960400.0
JFK,2023,1,17,6,36.0,17.1,45.77,280.0,9.20624,10.594356867199998,0.0,1008.8,10.0,1673964000.0
JFK,2023,1,17,7,35.0,17.1,47.43,290.0,8.05546,9.2700622588,0.0,1008.5,10.0,1673967600.0
JFK,2023,1,17,8,33.8,17.6,51.04,280.0,5.7539,6.621473041999999,0.0,1008.1,10.0,1673971200.0
JFK,2023,1,17,9,34.0,18.0,51.52,270.0,9.20624,10.594356867199998,0.0,1008.1,10.0,1673974800.0
JFK,2023,1,17,10,30.9,19.0,60.92,250.0,8.05546,9.2700622588,0.0,1008.2,10.0,1673978400.0
JFK,2023,1,17,11,32.0,19.0,58.27,260.0,6.904679999999999,7.945767650399998,0.0,1008.2,10.0,1673982000.0
JFK,2023,1,17,12,36.0,18.0,47.58,270.0,9.20624,10.594356867199998,0.0,1008.3,10.0,1673985600.0
JFK,2023,1,17,13,38.0,18.0,44.14,260.0,8.05546,9.2700622588,0.0,1008.4,10.0,1673989200.0
JFK,2023,1,17,14,None,None,None,260.0,2.30156,2.6485892167999996,None,None,10.0,1673992800.0
JFK,2023,1,17,15,None,None,None,260.0,4.60312,5.297178433599999,None,None,10.0,1673996400.0
JFK,2023,1,17,16,None,None,None,0.0,0.0,0.0,None,None,10.0,1674000000.0
JFK,2023,1,17,17,None,None,None,220.0,8.05546,9.2700622588,None,None,10.0,1674003600.0
JFK,2023,1,17,18,None,None,None,210.0,8.05546,9.2700622588,None,None,10.0,1674007200.0
JFK,2023,1,17,19,None,None,None,210.0,8.05546,9.2700622588,None,None,10.0,1674010800.0
JFK,2023,1,17,20,None,None,None,180.0,5.7539,6.621473041999999,None,None,10.0,1674014400.0
JFK,2023,1,17,21,None,None,None,180.0,2.30156,2.6485892167999996,None,None,10.0,1674018000.0
JFK,2023,1,17,22,None,None,None,160.0,2.30156,2.6485892167999996,None,None,10.0,1674021600.0
JFK,2023,1,17,23,None,None,None,210.0,5.7539,6.621473041999999,None,None,10.0,1674025200.0
JFK,2023,1,18,0,None,None,None,230.0,8.05546,9.2700622588,None,None,10.0,1674028800.0
JFK,2023,1,18,1,None,None,None,230.0,12.658579999999999,14.567240692399997,None,None,10.0,1674032400.0
JFK,2023,1,18,2,None,None,None,220.0,9.20624,10.594356867199998,None,None,10.0,1674036000.0
JFK,2023,1,18,3,None,None,None,230.0,10.357019999999999,11.918651475599997,None,None,10.0,1674039600.0
JFK,2023,1,18,4,None,None,None,230.0,10.357019999999999,11.918651475599997,None,None,10.0,1674043200.0
JFK,2023,1,18,5,None,None,None,220.0,10.357019999999999,11.918651475599997,None,None,10.0,1674046800.0
JFK,2023,1,18,6,None,None,None,200.0,5.7539,6.621473041999999,None,None,10.0,1674050400.0
JFK,2023,1,18,7,None,None,None,220.0,8.05546,9.2700622588,None,None,10.0,1674054000.0
JFK,2023,1,18,8,None,None,None,240.0,9.20624,10.594356867199998,None,None,10.0,1674057600.0
JFK,2023,1,18,9,None,None,None,240.0,12.658579999999999,14.567240692399997,None,None,10.0,1674061200.0
JFK,2023,1,18,10,None,None,None,240.0,10.357019999999999,11.918651475599997,None,None,10.0,1674064800.0
JFK,2023,1,18,11,None,None,None,250.0,10.357019999999999,11.918651475599997,None,None,7.0,1674068400.0
JFK,2023,1,18,12,None,None,None,260.0,11.5078,13.242946083999998,None,None,9.0,1674072000.0
JFK,2023,1,18,13,None,None,None,280.0,11.5078,13.242946083999998,None,None,10.0,1674075600.0
JFK,2023,1,18,14,None,None,None,270.0,11.5078,13.242946083999998,None,None,10.0,1674079200.0
JFK,2023,1,18,15,None,None,None,280.0,12.658579999999999,14.567240692399997,None,None,10.0,1674082800.0
JFK,2023,1,18,16,None,None,None,300.0,23.0156,26.485892167999996,None,None,10.0,1674086400.0
JFK,2023,1,18,17,None,None,None,310.0,19.56326,22.5130083428,None,None,10.0,1674090000.0
JFK,2023,1,18,18,None,None,None,290.0,20.714039999999997,23.837302951199995,None,None,10.0,1674093600.0
JFK,2023,1,18,19,None,None,None,320.0,20.714039999999997,23.837302951199995,None,None,10.0,1674097200.0
JFK,2023,1,18,20,None,None,None,310.0,19.56326,22.5130083428,None,None,10.0,1674100800.0
JFK,2023,1,18,21,None,None,None,310.0,19.56326,22.5130083428,None,None,10.0,1674104400.0
JFK,2023,1,18,22,None,None,None,300.0,19.56326,22.5130083428,None,None,10.0,1674108000.0
JFK,2023,1,18,23,None,None,None,320.0,12.658579999999999,14.567240692399997,None,None,10.0,1674111600.0
JFK,2023,1,19,0,None,None,None,280.0,14.960139999999999,17.215829909199996,None,None,10.0,1674115200.0
JFK,2023,1,19,1,None,None,None,310.0,21.864819999999998,25.161597559599997,None,None,10.0,1674118800.0
JFK,2023,1,19,2,None,None,None,310.0,14.960139999999999,17.215829909199996,None,None,10.0,1674122400.0
JFK,2023,1,19,3,None,None,None,310.0,11.5078,13.242946083999998,None,None,10.0,1674126000.0
JFK,2023,1,19,4,None,None,None,320.0,10.357019999999999,11.918651475599997,None,None,10.0,1674129600.0
JFK,2023,1,19,5,None,None,None,320.0,14.960139999999999,17.215829909199996,None,None,10.0,1674133200.0
JFK,2023,1,19,6,None,None,None,310.0,12.658579999999999,14.567240692399997,None,None,10.0,1674136800.0
JFK,2023,1,19,7,None,None,None,290.0,11.5078,13.242946083999998,None,None,10.0,1674140400.0
JFK,2023,1,19,8,None,None,None,320.0,9.20624,10.594356867199998,None,None,10.0,1674144000.0
JFK,2023,1,19,9,None,None,None,270.0,5.7539,6.621473041999999,None,None,10.0,1674147600.0
JFK,2023,1,19,10,None,None,None,0.0,0.0,0.0,None,None,10.0,1674151200.0
JFK,2023,1,19,11,None,None,None,310.0,5.7539,6.621473041999999,None,None,10.0,1674154800.0
JFK,2023,1,19,12,None,None,None,350.0,4.60312,5.297178433599999,None,None,10.0,1674158400.0
JFK,2023,1,19,13,None,None,None,0.0,0.0,0.0,None,None,10.0,1674162000.0
JFK,2023,1,19,14,None,None,None,60.0,2.30156,2.6485892167999996,None,None,10.0,1674165600.0
JFK,2023,1,19,15,None,None,None,50.0,9.20624,10.594356867199998,0.01,None,7.0,1674169200.0
JFK,2023,1,19,16,None,None,None,130.0,5.7539,6.621473041999999,0.01,None,6.0,1674172800.0
JFK,2023,1,19,17,None,None,None,110.0,4.60312,5.297178433599999,0.01,None,6.0,1674176400.0
JFK,2023,1,19,18,None,None,None,100.0,5.7539,6.621473041999999,0.01,None,4.0,1674180000.0
JFK,2023,1,19,19,None,None,None,100.0,9.20624,10.594356867199998,None,None,10.0,1674183600.0
JFK,2023,1,19,20,None,None,None,70.0,8.05546,9.2700622588,None,None,4.0,1674187200.0
JFK,2023,1,19,21,None,None,None,50.0,9.20624,10.594356867199998,0.03,None,4.0,1674190800.0
JFK,2023,1,19,22,None,None,None,70.0,10.357019999999999,11.918651475599997,0.01,None,5.0,1674194400.0
JFK,2023,1,19,23,None,None,None,80.0,10.357019999999999,11.918651475599997,None,None,8.0,1674198000.0
JFK,2023,1,20,0,None,None,None,80.0,14.960139999999999,17.215829909199996,None,None,8.0,1674201600.0
JFK,2023,1,20,1,None,None,None,80.0,12.658579999999999,14.567240692399997,0.01,None,3.0,1674205200.0
JFK,2023,1,20,2,None,None,None,50.0,10.357019999999999,11.918651475599997,None,None,3.5,1674208800.0
JFK,2023,1,20,3,None,None,None,350.0,19.56326,22.5130083428,0.04,None,5.0,1674212400.0
JFK,2023,1,20,4,None,None,None,40.0,12.658579999999999,14.567240692399997,0.01,None,10.0,1674216000.0
JFK,2023,1,20,5,None,None,None,310.0,9.20624,10.594356867199998,None,None,10.0,1674219600.0
JFK,2023,1,20,6,None,None,None,None,11.5078,13.242946083999998,None,None,10.0,1674223200.0
JFK,2023,1,20,7,None,None,None,320.0,5.7539,6.621473041999999,None,None,10.0,1674226800.0
JFK,2023,1,20,8,None,None,None,310.0,4.60312,5.297178433599999,None,None,10.0,1674230400.0
JFK,2023,1,20,9,None,None,None,230.0,8.05546,9.2700622588,None,None,8.0,1674234000.0
JFK,2023,1,20,10,None,None,None,270.0,10.357019999999999,11.918651475599997,None,None,10.0,1674237600.0
JFK,2023,1,20,11,None,None,None,260.0,9.20624,10.594356867199998,None,None,9.0,1674241200.0
JFK,2023,1,20,12,None,None,None,270.0,9.20624,10.594356867199998,None,None,10.0,1674244800.0
JFK,2023,1,20,13,None,None,None,300.0,10.357019999999999,11.918651475599997,None,None,10.0,1674248400.0
JFK,2023,1,20,14,None,None,None,270.0,14.960139999999999,17.215829909199996,None,None,10.0,1674252000.0
JFK,2023,1,20,15,None,None,None,260.0,19.56326,22.5130083428,None,None,10.0,1674255600.0
JFK,2023,1,20,16,None,None,None,260.0,18.41248,21.188713734399997,None,None,10.0,1674259200.0
JFK,2023,1,20,17,None,None,None,280.0,19.56326,22.5130083428,None,None,10.0,1674262800.0
JFK,2023,1,20,18,None,None,None,290.0,20.714039999999997,23.837302951199995,None,None,10.0,1674266400.0
JFK,2023,1,20,19,None,None,None,280.0,19.56326,22.5130083428,None,None,10.0,1674270000.0
JFK,2023,1,20,20,None,None,None,290.0,21.864819999999998,25.161597559599997,None,None,10.0,1674273600.0
JFK,2023,1,20,21,None,None,None,280.0,16.11092,18.5401245176,None,None,10.0,1674277200.0
JFK,2023,1,20,22,None,None,None,280.0,16.11092,18.5401245176,None,None,10.0,1674280800.0
JFK,2023,1,20,23,None,None,None,280.0,14.960139999999999,17.215829909199996,None,None,10.0,1674284400.0
JFK,2023,1,21,0,None,None,None,280.0,14.960139999999999,17.215829909199996,None,None,10.0,1674288000.0
JFK,2023,1,21,1,None,None,None,280.0,12.658579999999999,14.567240692399997,None,None,10.0,1674291600.0
